Species,current_clim_current_lc,current_clim_future_SSP5_lc,future_clim_current_lc,future_clim_future_SSP5_lc,change_rel_lc,change_rel_cc,change_rel_both,additive,additive_new,add_diff,combined,Family,Threat_status,Range_area,add_sign,comb_sign,threatened
Amnirana_asperrima,5012.911227455153,1802.7434149288854,3439.349578281104,1408.9300237091745,-64.03799442815858,-31.39017584344657,-71.89397617909883,-95.42817027160515,-115.52980932922065,-20.1016390576155,-71.89397617909883,RANIDAE,EN,0.561797937393,-,-,Threatened
Amnirana_darlingi,144365.68243297664,135651.48734802534,0,0,-6.036195678981364,-100,-100,-106.03619567898136,-112.07239135796274,-6.036195678981386,-100,RANIDAE,LC,116.985871534,-,-,Not-threatened
Amnirana_galamensis,2369597.6319126785,2325212.3949090242,0,0,-1.8731128190665696,-100,-100,-101.87311281906656,-103.74622563813314,-1.8731128190665771,-100,RANIDAE,LC,423.70051947,-,-,Not-threatened
Amnirana_lemairei,50598.49178609215,48940.53408889935,0,0,-3.276693906612675,-100,-100,-103.27669390661268,-106.55338781322534,-3.276693906612664,-100,RANIDAE,LC,49.5237082394,-,-,Not-threatened
Amnirana_lepus,1556164.7008982222,1608338.4383864023,12104.328347143612,13196.980321841218,3.3527130809525083,-99.22216919968966,-99.15195478253528,-95.86945611873715,-92.5428214727743,3.326634645962841,-99.15195478253528,RANIDAE,LC,158.611019022,-,-,Not-threatened
Amnirana_longipes,2427.628625765369,323.2074669980683,0,0,-86.68628868650907,-100,-100,-186.68628868650907,-273.37257737301815,-86.68628868650907,-100,RANIDAE,LC,3.0759220968,-,-,Not-threatened
Amnirana_nicobariensis,330262.81073663384,324802.82165560126,0,0,-1.653225523289878,-100,-100,-101.65322552328988,-103.30645104657977,-1.6532255232898905,-100,RANIDAE,LC,61.5286527789709,-,-,Not-threatened
Amnirana_occidentalis,6958.334718259967,6706.546503201334,2957.6007253739017,2749.2782198108125,-3.6185125501061863,-57.495566897455994,-60.489422668958504,-61.11407944756218,-63.19456375150132,-2.080484303939137,-60.489422668958504,RANIDAE,EN,1.63133685349,-,-,Threatened
Amolops_archotaphus,3478.071434902415,3478.071434902415,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,0.545546084994,-,-,Not-threatened
Amolops_assamensis,50.009374960500644,50.009374960500644,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,DD,0.103950647425,-,-,Not-applicable
Amolops_chakrataensis,3.348653326165811,3.348653326165811,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,DD,0.0626018808955,-,-,Not-applicable
Amolops_chunganensis,38425.43719357379,38425.43719357379,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,18.6021629811,-,-,Not-threatened
Amolops_compotrix,16351.059881100495,16349.229589229113,0,0,-0.011193720068857372,-100,-100,-100.01119372006886,-100.02238744013772,-0.011193720068860102,-100,RANIDAE,LC,2.4159360310963,-,-,Not-threatened
Amolops_cremnobatus,61529.891123507114,61525.27517585503,0,0,-0.007501959726889218,-100,-100,-100.0075019597269,-100.01500391945379,-0.007501959726894825,-100,RANIDAE,LC,10.468559407537,-,-,Not-threatened
Amolops_daiyunensis,2066.5883590183194,2066.5883590183194,17.595249848429237,17.595249848429237,0,-99.148584682012455,-99.148584682012455,-99.148584682012455,-99.14858468201247,-1.4210854715202004e-14,-99.148584682012455,RANIDAE,NT,1.41778046867,-,-,Not-threatened
Amolops_formosus,31285.957543960696,31273.53588467109,0,0,-0.03970362509170636,-100,-100,-100.0397036250917,-100.07940725018342,-0.03970362509171821,-100,RANIDAE,LC,14.1679591245,-,-,Not-threatened
Amolops_gerbillus,44681.508995888646,44587.94988767651,0,0,-0.2093911112553247,-100,-100,-100.20939111125533,-100.41878222251066,-0.2093911112553286,-100,RANIDAE,LC,6.88093801494,-,-,Not-threatened
Amolops_granulosus,16003.172887993429,16003.172887993429,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,13.2756395193,-,-,Not-threatened
Amolops_jinjiangensis,4902.05512573384,4902.05512573384,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,1.27862415857,-,-,Threatened
Amolops_larutensis,58551.94792437792,58406.17564002002,0,0,-0.24896231385192102,-100,-100,-100.24896231385192,-100.49792462770384,-0.24896231385191925,-100,RANIDAE,LC,8.54601225523,-,-,Not-threatened
Amolops_liangshanensis,27.824151898614225,27.824151898614225,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,DD,0.152479114119,-,-,Not-applicable
Amolops_lifanensis,5356.672440982084,5356.672440982084,3576.06780864759,3576.06780864759,0,-33.24087205168066,-33.24087205168066,-33.24087205168066,-33.24087205168067,-7.105427357601002e-15,-33.24087205168066,RANIDAE,NT,1.40282188946,-,-,Not-threatened
Amolops_loloensis,4074.049256443849,4074.049256443849,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,3.18018419054,-,-,Threatened
Amolops_mantzorum,11316.170151576995,11316.170151576995,7246.98260938298,7246.98260938298,0,-35.95905229144105,-35.95905229144105,-35.95905229144105,-35.959052291441054,-7.105427357601002e-15,-35.95905229144105,RANIDAE,LC,8.86685239258,-,-,Not-threatened
Amolops_marmoratus,136107.51118516145,135973.18527123172,0,0,-0.09869103678414337,-100,-100,-100.09869103678415,-100.19738207356829,-0.09869103678414604,-100,RANIDAE,LC,26.3673686504,-,-,Not-threatened
Amolops_mengyangensis,2395.0690044593557,2394.277843040815,61.65445584699819,61.65445584699819,-0.03303292794770705,-97.42577538550228,-97.42577538550228,-97.45880831344998,-97.49099089963555,-0.03218258618557002,-97.42577538550228,RANIDAE,LC,0.522395300985,-,-,Not-threatened
Amolops_monticola,13040.388426157602,13031.051591192429,0,0,-0.07159936238130006,-100,-100,-100.0715993623813,-100.14319872476261,-0.07159936238130626,-100,RANIDAE,LC,4.77809268365,-,-,Not-threatened
Amolops_panhai,13488.114787834951,13488.114787834951,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,1.98737074709,-,-,Not-threatened
Amolops_ricketti,106201.82948010946,106174.07320846926,0,0,-0.026135398774275433,-100,-100,-100.02613539877427,-100.05227079754854,-0.02613539877427229,-100,RANIDAE,LC,74.0624110464,-,-,Not-threatened
Amolops_spinapectoralis,16692.068714366567,16689.32253634631,0,0,-0.016451993262488286,-100,-100,-100.01645199326249,-100.03290398652496,-0.01645199326246427,-100,RANIDAE,LC,2.223612810471,-,-,Not-threatened
Amolops_torrentis,4549.066499587509,4549.066499587509,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,1.18520493745,-,-,Threatened
Amolops_viridimaculatus,3384.9864145615593,3380.7001043709824,0,0,-0.12662710172596148,-100,-100,-100.12662710172596,-100.2532542034519,-0.12662710172594416,-100,RANIDAE,NT,0.986967714489,-,-,Not-threatened
Amolops_vitreus,1722.6779560331272,1722.6779560331272,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,0.260835319993,-,-,Threatened
Amolops_wuyiensis,28872.66064885609,28872.66064885609,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,9.3916550982,-,-,Not-threatened
Amolops_xinduqiao,676.1466249949273,676.1466249949273,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,1.0921746418,-,-,Threatened
Amphiuma_means,61912.69120451084,60613.44261143357,0,0,-2.0985173924770475,-100,-100,-102.09851739247705,-104.19703478495408,-2.098517392477035,-100,AMPHIUMIDAE,LC,46.8743905604,-,-,Not-threatened
Amphiuma_pholeter,7140.7254238157075,7035.2591659834,0,0,-1.4769683970841012,-100,-100,-101.47696839708411,-102.95393679416821,-1.4769683970841072,-100,AMPHIUMIDAE,NT,4.89475159909,-,-,Not-threatened
Amphiuma_tridactylum,44104.603537496616,43517.14856750587,19673.931679184992,19513.692000942567,-1.3319583963413355,-55.392566532292456,-55.75588388556192,-56.72452492863379,-57.4623308695096,-0.7378059408758091,-55.75588388556192,AMPHIUMIDAE,LC,45.9257699147,-,-,Not-threatened
Anaxyrus_californicus,35026.91272719497,34444.575295855146,2025.017685575053,1875.991806749219,-1.6625428449127793,-94.21868064323343,-94.64414171651305,-95.8812234881462,-97.4476494217515,-1.5664259336053021,-94.64414171651305,BUFONIDAE,EN,5.499285356554051,-,-,Threatened
Anaxyrus_cognatus,1645602.850162739,1649636.1958181749,1607707.299457673,1608559.592150852,0.24509836349864478,-2.302836963445848,-2.2510448379585344,-2.0577385999472035,-2.0520943842357475,0.005644215711456013,-2.2510448379585344,BUFONIDAE,LC,285.547779463,-,-,Not-threatened
Anaxyrus_compactilis,44306.19916676451,44255.57083181434,0,0,-0.11426919009598414,-100,-100,-100.11426919009598,-100.22853838019196,-0.1142691900959818,-100,BUFONIDAE,LC,27.6741554982,-,-,Not-threatened
Anaxyrus_debilis,500129.20444838714,497481.52068330254,0,0,-0.5293999513595367,-100,-100,-100.52939995135954,-101.05879990271909,-0.5293999513595509,-100,BUFONIDAE,LC,136.86952997,-,-,Not-threatened
Anaxyrus_fowleri,1223608.6005848127,1280195.526780299,1206625.4449017986,1263498.2284208178,4.624593695111411,-1.387956547126028,3.259998974912417,3.236637147985383,3.3008244989546687,0.06418735096928563,3.259998974912417,BUFONIDAE,LC,200.7317992910958,+,+,Not-threatened
Anaxyrus_hemiophrys,101528.05864551487,101414.62899957648,3705.3083712645057,3700.3482244266474,-0.11172246121087653,-96.35045875918736,-96.35534425281743,-96.46218122039824,-96.56982632431198,-0.1076451039137396,-96.35534425281743,BUFONIDAE,LC,184.602731151,-,-,Not-threatened
Anaxyrus_kelloggi,27384.03996447673,27361.95325015756,0,0,-0.0806554268392216,-100,-100,-100.08065542683921,-100.16131085367843,-0.08065542683921478,-100,BUFONIDAE,LC,9.86908524982,-,-,Not-threatened
Anaxyrus_mexicanus,40288.692080787354,40288.01075753898,20722.933783649016,20722.33936333786,-0.0016911029204180474,-48.56389544218723,-48.56537084454074,-48.56558654510765,-48.56640781056174,-8.212654540926678e-4,-48.56537084454074,BUFONIDAE,NT,14.097722459,-,-,Not-threatened
Anaxyrus_microscaphus,60535.01972658454,60506.7757284362,1257.821136015627,1250.1573327006674,-0.04665728742785343,-97.92215953394123,-97.93481964927543,-97.96881682136907,-98.0145046447984,-0.04568782342931854,-97.93481964927543,BUFONIDAE,LC,23.896928753,-,-,Not-threatened
Anaxyrus_punctatus,1077421.2335911822,1072525.2648411053,1094961.4150419396,1089916.771589661,-0.4544154688466596,1.6279780743037497,1.1597634805125978,1.1735626054570902,1.1809603896561605,0.007397784199070223,1.1597634805125978,BUFONIDAE,LC,232.441866739,+,+,Not-threatened
Anaxyrus_quercicus,201605.83863799047,194145.24906450673,0,0,-3.7005820981604605,-100,-100,-103.70058209816047,-107.40116419632093,-3.700582098160467,-100,BUFONIDAE,LC,42.8780480668,-,-,Not-threatened
Anaxyrus_speciosus,465931.400065541,469743.67340423807,217932.02922185295,220211.58414236965,0.818204855513244,-53.22658460211156,-52.73733770435021,-52.408379746598314,-51.97287724695996,0.4355024996383534,-52.73733770435021,BUFONIDAE,LC,100.111010517,-,-,Not-threatened
Anaxyrus_terrestris,406500.89588088513,417954.7044210065,0,0,2.8176588677131997,-100,-100,-97.1823411322868,-94.3646822645736,2.8176588677131917,-100,BUFONIDAE,LC,52.0188334838,-,-,Not-threatened
Anaxyrus_woodhousii,1943345.7543922872,1967089.2085274474,1969327.9098315118,1992399.0696732427,1.2217822835435233,1.3369805851841101,2.524168186236896,2.5587628687276336,2.5424278768034436,-0.016334991924189968,2.524168186236896,BUFONIDAE,LC,334.683646457,+,+,Not-threatened
Andinobates_bombetes,64.81279325974671,64.81279325974671,0,0,0,-100,-100,-100,-100,0,-100,DENDROBATIDAE,VU,0.04643267224968,-,-,Threatened
Andinobates_fulguritus,29516.31769313848,29447.65755570396,28622.217771922653,28558.551211612088,-0.23261755801767992,-3.029171628084471,-3.2448711640918537,-3.261789186102151,-3.268835571171569,-0.007046385069418015,-3.2448711640918537,DENDROBATIDAE,LC,3.2611927088,-,-,Not-threatened
Andinobates_minutus,39084.73622933849,38956.71762559922,31126.501576731156,31004.503874389466,-0.32754117358777923,-20.361489983994257,-20.67362641911267,-20.689031157582036,-20.755723420835558,-0.06669226325352184,-20.67362641911267,DENDROBATIDAE,LC,4.53379828965,-,-,Not-threatened
Andinobates_opisthomelas,198.7723933631328,198.7723933631328,0,0,0,-100,-100,-100,-100,0,-100,DENDROBATIDAE,VU,0.605026987065,-,-,Threatened
Andinobates_viridis,644.9940464279142,639.8946838895671,0,0,-0.7906061407214923,-100,-100,-100.7906061407215,-101.58121228144297,-0.7906061407214793,-100,DENDROBATIDAE,CR,0.0739968558968,-,-,Threatened
Andinobates_virolinensis,468.2340740352383,468.2340740352383,0,0,0,-100,-100,-100,-100,0,-100,DENDROBATIDAE,VU,0.2580420338703,-,-,Threatened
Aneides_ferreus,67927.47519937021,67184.87257994074,0,0,-1.0932286490111636,-100,-100,-101.09322864901117,-102.18645729802232,-1.0932286490111522,-100,PLETHODONTIDAE,NT,13.615885884779999,-,-,Not-threatened
Aneides_flavipunctatus,25971.13826820719,25598.00498097771,22984.774936531903,22692.817925306,-1.4367228859054484,-11.49877722275681,-12.622936696287873,-12.935500108662259,-13.100705672620872,-0.1652055639586134,-12.622936696287873,PLETHODONTIDAE,NT,5.04806317245,-,-,Not-threatened
Aneides_hardii,5324.233959949461,5324.154514565559,0,0,-0.0014921467482321346,-100,-100,-100.00149214674823,-100.00298429349645,-0.001492146748219625,-100,PLETHODONTIDAE,LC,2.85955954195,-,-,Not-threatened
Aneides_lugubris,38418.12082824878,36475.56808239121,35050.21807055348,33134.06137644802,-5.056345037129487,-8.76644324367601,-13.754080985437989,-13.822788280805497,-14.266049898689893,-0.4432616178843958,-13.754080985437989,PLETHODONTIDAE,LC,10.8658835087,-,-,Not-threatened
Aneides_vagrans,18870.448388908168,18693.231391457004,0,0,-0.9391244648713784,-100,-100,-100.93912446487138,-101.87824892974278,-0.9391244648713979,-100,PLETHODONTIDAE,NT,6.13468874248,-,-,Not-threatened
Anhydrophryne_hewitti,1182.0024609681454,1165.4404222834821,0,0,-1.4011847886592228,-100,-100,-101.40118478865922,-102.80236957731846,-1.4011847886592363,-100,PYXICEPHALIDAE,LC,4.00487576742,-,-,Not-threatened
Anodonthyla_boulengeri,52593.36773688207,46292.97516297035,45677.718960398175,39527.598300505764,-11.979443121862401,-13.149279222965921,-24.842998268798244,-25.128722344828322,-26.703932770278406,-1.5752104254500843,-24.842998268798244,MICROHYLIDAE,NT,6.97569946493,-,-,Not-threatened
Anodonthyla_montana,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MICROHYLIDAE,VU,0.0533651709145,NA,NA,Threatened
Anomaloglossus_baeobatrachus,649635.6972590018,649416.8285066062,83731.26930045277,83731.26930045277,-0.033690998404042057,-87.11104244213504,-87.11104244213504,-87.14473344053908,-87.174082020458,-0.02934857991891704,-87.11104244213504,AROMOBATIDAE,DD,55.5406379788,-,-,Not-applicable
Anomaloglossus_guanayensis,842.3382058653214,842.3382058653214,0,0,0,-100,-100,-100,-100,0,-100,AROMOBATIDAE,DD,0.0912876331543,-,-,Not-applicable
Anomaloglossus_kaiei,8279.086088911223,8279.086088911223,0,0,0,-100,-100,-100,-100,0,-100,AROMOBATIDAE,LC,0.724354459542,-,-,Not-threatened
Anomaloglossus_parkerae,784.6464361054428,784.6464361054428,0,0,0,-100,-100,-100,-100,0,-100,AROMOBATIDAE,DD,0.0701815396251,-,-,Not-applicable
Anomaloglossus_shrevei,9920.429334506485,9920.429334506485,9920.429334506485,9920.429334506485,0,0,0,0,0,0,0,AROMOBATIDAE,DD,1.05260057598,NC,NC,Not-applicable
Anomaloglossus_stepheni,19081.250486105004,19036.86027263935,0,0,-0.23263786352984467,-100,-100,-100.23263786352985,-100.4652757270597,-0.2326378635298596,-100,AROMOBATIDAE,LC,1.96483821068,-,-,Not-threatened
Anomaloglossus_tepuyensis,2839.8995095872324,2839.8995095872324,0,0,0,-100,-100,-100,-100,0,-100,AROMOBATIDAE,DD,0.293823976441,-,-,Not-applicable
Anotheca_spinosa,5651.323549254,5837.651087999869,3796.1408150836055,3891.4662566968814,3.297060186378197,-32.82740260757653,-31.140621789198875,-29.530342421198334,-28.448003199601857,1.0823392215964773,-31.140621789198875,HYLIDAE,LC,0.725813700572,-,-,Not-threatened
Ansonia_albomaculata,78600.81944797545,77948.80527438923,61301.30182067118,60660.074470428845,-0.8295259237313292,-22.009334951977856,-22.825137324962977,-22.838860875709184,-23.0214340147767,-0.1825731390675145,-22.825137324962977,BUFONIDAE,NT,7.62489434028,-,-,Not-threatened
Ansonia_guibei,2742.898688925583,2736.395486323796,0,0,-0.2370923369515486,-100,-100,-100.23709233695155,-100.4741846739031,-0.23709233695154808,-100,BUFONIDAE,EN,0.292818301874,-,-,Threatened
Ansonia_hanitschi,16802.11402034466,16793.50205387898,16802.11402034466,16793.50205387898,-0.0512552554711399,0,-0.0512552554711399,-0.0512552554711399,-0.05125525547113874,1.1587952819525071e-15,-0.0512552554711399,BUFONIDAE,NT,1.7173227963433,-,-,Not-threatened
Ansonia_inthanon,7080.869532815453,7080.869532815453,0,0,0,-100,-100,-100,-100,0,-100,BUFONIDAE,LC,1.829883732163,-,-,Not-threatened
Ansonia_kraensis,232.3938717142885,232.3938717142885,0,0,0,-100,-100,-100,-100,0,-100,BUFONIDAE,LC,1.28977541742,-,-,Not-threatened
Ansonia_leptopus,63272.92222023469,62890.45947138125,2191.7957657420675,2191.7957657420675,-0.6044651257329272,-96.53596564085808,-96.53596564085808,-97.14043076659101,-97.7239570126795,-0.5835262460884962,-96.53596564085808,BUFONIDAE,NT,7.76726352882,-,-,Not-threatened
Ansonia_longidigita,64356.963286335704,63874.27212444889,49149.99876795991,48674.76967040889,-0.7500216561481171,-23.629089599391566,-24.367516450634742,-24.379111255539684,-24.556334544685775,-0.17722328914609164,-24.367516450634742,BUFONIDAE,NT,6.40686095566,-,-,Not-threatened
Ansonia_malayana,48203.17554706366,48144.14781869565,22673.66560699078,22637.122887400823,-0.12245609899783318,-52.96229895714419,-53.0381087335235,-53.08475505614202,-53.149610621384525,-0.06485556524250313,-53.0381087335235,BUFONIDAE,LC,6.90997020292,-,-,Not-threatened
Ansonia_mcgregori,1964.2916350649102,1963.8201609077291,1299.3338566078673,1299.3338566078673,-0.024002248381285396,-33.85229395608913,-33.85229395608913,-33.876296204470414,-33.88442151614852,-0.008125311678107039,-33.85229395608913,BUFONIDAE,VU,0.376058141831,-,-,Threatened
Ansonia_minuta,9048.465260382904,9037.262212742848,9048.465260382904,9037.262212742848,-0.12381157818118073,0,-0.12381157818118073,-0.12381157818118073,-0.12381157818117661,4.121702978920894e-15,-0.12381157818118073,BUFONIDAE,NT,1.15453534077,-,-,Not-threatened
Ansonia_muelleri,3935.1923402548423,3934.7208669764823,964.7948918169899,964.7948918169899,-0.011980946230686042,-75.48290379741616,-75.48290379741616,-75.49488474364684,-75.50392830976418,-0.009043566117341584,-75.48290379741616,BUFONIDAE,VU,0.683500414621,-,-,Threatened
Ansonia_platysoma,2842.261780399901,2834.988461735596,1294.0448770418395,1294.0448770418395,-0.25589897153250996,-54.471298669056104,-54.471298669056104,-54.727197640588614,-54.86658913366311,-0.13939149307449838,-54.471298669056104,BUFONIDAE,EN,0.2969917668,-,-,Threatened
